nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE611,FR*SOD*S*SIGE*6*1*_*_,SIGEIF - ALLEE DES GYMNASES - SAINT-CLOUD,Voirie,ALLEE DES GYMNASES,92210,"[48.859722,2.212253]",2,FRSIGESIGE611,FR*SOD*E*SIGE*6*1*1*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE612,FR*SOD*S*SIGE*6*1*_*_,SIGEIF - ALLEE DES GYMNASES - SAINT-CLOUD,Voirie,ALLEE DES GYMNASES,92210,"[48.859722,2.212253]",2,FRSIGESIGE612,FR*SOD*E*SIGE*6*1*2*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE711,FR*SOD*S*SIGE*7*1*_*_,"SIGEIF - 114, RUE GALLIENI - BOULOGNE-BILLANCOURT",Voirie,114 RUE GALLIENI,92100,"[48.836639,2.239694]",2,FRSIGESIGE711,FR*SOD*E*SIGE*7*1*1*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE712,FR*SOD*S*SIGE*7*1*_*_,"SIGEIF - 114, RUE GALLIENI - BOULOGNE-BILLANCOURT",Voirie,114 RUE GALLIENI,92100,"[48.836639,2.239694]",2,FRSIGESIGE712,FR*SOD*E*SIGE*7*1*2*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE811,FR*SOD*S*SIGE*8*1*_*_,"SIGEIF - 61, BOULEVARD JEAN JAURES - BOULOGNE-BILLANCOURT",Voirie,61 BOULEVARD JEAN JAURES,92100,"[48.839897,2.240082]",2,FRSIGESIGE811,FR*SOD*E*SIGE*8*1*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE812,FR*SOD*S*SIGE*8*1*_*_,"SIGEIF - 61, BOULEVARD JEAN JAURES - BOULOGNE-BILLANCOURT",Voirie,61 BOULEVARD JEAN JAURES,92100,"[48.839897,2.240082]",2,FRSIGESIGE812,FR*SOD*E*SIGE*8*1*2*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE911,FR*SOD*S*SIGE*9*1*_*_,"SIGEIF - 705, AVENUE ROGER SALENGRO - CHAVILLE",Voirie,705 AVENUE ROGER SALENGRO,92370,"[48.813019,2.192191]",2,FRSIGESIGE911,FR*SOD*E*SIGE*9*1*1*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE912,FR*SOD*S*SIGE*9*1*_*_,"SIGEIF - 705, AVENUE ROGER SALENGRO - CHAVILLE",Voirie,705 AVENUE ROGER SALENGRO,92370,"[48.813019,2.192191]",2,FRSIGESIGE912,FR*SOD*E*SIGE*9*1*2*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1011,FR*SOD*S*SIGE*10*1*_*_,"SIGEIF - 28, RUE ANATOLE FRANCE - CHAVILLE",Voirie,28 RUE ANATOLE FRANCE,92370,"[48.805695,2.188014]",2,FRSIGESIGE1011,FR*SOD*E*SIGE*10*1*1*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1012,FR*SOD*S*SIGE*10*1*_*_,"SIGEIF - 28, RUE ANATOLE FRANCE - CHAVILLE",Voirie,28 RUE ANATOLE FRANCE,92370,"[48.805695,2.188014]",2,FRSIGESIGE1012,FR*SOD*E*SIGE*10*1*2*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-27,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1111,FR*SOD*S*SIGE*11*1*_*_,"SIGEIF - 31, RUE CAMILLE DESMOULINS - ISSY-LES-MOULINEAUX",Voirie,31 RUE CAMILLE DESMOULINS,92130,"[48.829910,2.264953]",2,FRSIGESIGE1111,FR*SOD*E*SIGE*11*1*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1112,FR*SOD*S*SIGE*11*1*_*_,"SIGEIF - 31, RUE CAMILLE DESMOULINS - ISSY-LES-MOULINEAUX",Voirie,31 RUE CAMILLE DESMOULINS,92130,"[48.829910,2.264953]",2,FRSIGESIGE1112,FR*SOD*E*SIGE*11*1*2*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1211,FR*SOD*S*SIGE*12*1*_*_,"SIGEIF - 7, RUE VAUDETARD - ISSY-LES-MOULINEAUX",Voirie,7 RUE VAUDETARD,92130,"[48.827045,2.276657]",2,FRSIGESIGE1211,FR*SOD*E*SIGE*12*1*1*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1212,FR*SOD*S*SIGE*12*1*_*_,"SIGEIF - 7, RUE VAUDETARD - ISSY-LES-MOULINEAUX",Voirie,7 RUE VAUDETARD,92130,"[48.827045,2.276657]",2,FRSIGESIGE1212,FR*SOD*E*SIGE*12*1*2*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1311,FR*SOD*S*SIGE*13*1*_*_,SIGEIF - PLACE DE LA MAIRIE - MARNES-LA-COQUETTE,Voirie,PLACE DE LA MAIRIE,92430,"[48.830567,2.178067]",2,FRSIGESIGE1311,FR*SOD*E*SIGE*13*1*1*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2021-02-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1312,FR*SOD*S*SIGE*13*1*_*_,SIGEIF - PLACE DE LA MAIRIE - MARNES-LA-COQUETTE,Voirie,PLACE DE LA MAIRIE,92430,"[48.830567,2.178067]",2,FRSIGESIGE1312,FR*SOD*E*SIGE*13*1*2*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2021-02-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1511,FR*SOD*S*SIGE*15*1*_*_,"SIGEIF - 12, RUE MARCEL ALLEGOT - MEUDON",Voirie,12 RUE MARCEL ALLEGOT,92190,"[48.821484,2.227161]",2,FRSIGESIGE1511,FR*SOD*E*SIGE*15*1*1*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1512,FR*SOD*S*SIGE*15*1*_*_,"SIGEIF - 12, RUE MARCEL ALLEGOT - MEUDON",Voirie,12 RUE MARCEL ALLEGOT,92190,"[48.821484,2.227161]",2,FRSIGESIGE1512,FR*SOD*E*SIGE*15*1*2*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1611,FR*SOD*S*SIGE*16*1*_*_,"SIGEIF - 123, GRANDE RUE - SEVRES",Voirie,123 GRANDE RUE,92310,"[48.822094,2.206380]",2,FRSIGESIGE1611,FR*SOD*E*SIGE*16*1*1*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1612,FR*SOD*S*SIGE*16*1*_*_,"SIGEIF - 123, GRANDE RUE - SEVRES",Voirie,123 GRANDE RUE,92310,"[48.822094,2.206380]",2,FRSIGESIGE1612,FR*SOD*E*SIGE*16*1*2*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1711,FR*SOD*S*SIGE*17*1*_*_,"SIGEIF - 53, GRANDE RUE - SEVRES",Voirie,53 GRANDE RUE,92310,"[48.824499,2.212834]",2,FRSIGESIGE1711,FR*SOD*E*SIGE*17*1*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1712,FR*SOD*S*SIGE*17*1*_*_,"SIGEIF - 53, GRANDE RUE - SEVRES",Voirie,53 GRANDE RUE,92310,"[48.824499,2.212834]",2,FRSIGESIGE1712,FR*SOD*E*SIGE*17*1*2*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1911,FR*SOD*S*SIGE*19*1*_*_,"SIGEIF - 101, RUE JEAN JAURES - VANVES",Voirie,101 RUE JEAN JAURES,92170,"[48.825980,2.290181]",2,FRSIGESIGE1911,FR*SOD*E*SIGE*19*1*1*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE1912,FR*SOD*S*SIGE*19*1*_*_,"SIGEIF - 101, RUE JEAN JAURES - VANVES",Voirie,101 RUE JEAN JAURES,92170,"[48.825980,2.290181]",2,FRSIGESIGE1912,FR*SOD*E*SIGE*19*1*2*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-08-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE2011,FR*SOD*S*SIGE*20*1*_*_,SIGEIF - PLACE DU DOCTEUR BERTHET - LA CELLE-SAINT-CLOUD,Voirie,PLACE DU DOCTEUR BERTHET,78170,"[48.848957,2.150310]",2,FRSIGESIGE2011,FR*SOD*E*SIGE*20*1*1*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-07-31,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE2012,FR*SOD*S*SIGE*20*1*_*_,SIGEIF - PLACE DU DOCTEUR BERTHET - LA CELLE-SAINT-CLOUD,Voirie,PLACE DU DOCTEUR BERTHET,78170,"[48.848957,2.150310]",2,FRSIGESIGE2012,FR*SOD*E*SIGE*20*1*2*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-07-31,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE2111,FR*SOD*S*SIGE*21*1*_*_,SIGEIF - AVENUE DES ETANGS - LA CELLE-SAINT-CLOUD,Voirie,AVENUE DES ETANGS,78170,"[48.845120,2.131865]",2,FRSIGESIGE2111,FR*SOD*E*SIGE*21*1*1*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-07-31,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE2112,FR*SOD*S*SIGE*21*1*_*_,SIGEIF - AVENUE DES ETANGS - LA CELLE-SAINT-CLOUD,Voirie,AVENUE DES ETANGS,78170,"[48.845120,2.131865]",2,FRSIGESIGE2112,FR*SOD*E*SIGE*21*1*2*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-07-31,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE2211,FR*SOD*S*SIGE*22*1*_*_,SIGEIF - BOULEVARD CARNOT (PARKING) - CARRIERES-SUR-SEINE,Voirie,BOULEVARD CARNOT (PARKING),78420,"[48.909530,2.178950]",2,FRSIGESIGE2211,FR*SOD*E*SIGE*22*1*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-07-31,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE2212,FR*SOD*S*SIGE*22*1*_*_,SIGEIF - BOULEVARD CARNOT (PARKING) - CARRIERES-SUR-SEINE,Voirie,BOULEVARD CARNOT (PARKING),78420,"[48.909530,2.178950]",2,FRSIGESIGE2212,FR*SOD*E*SIGE*22*1*2*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-07-31,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE2311,FR*SOD*S*SIGE*23*1*_*_,SIGEIF - AVENUE DU MARECHAL JUIN - CARRIERES-SUR-SEINE,Voirie,AVENUE DU MARECHAL JUIN,78420,"[48.912132,2.177236]",2,FRSIGESIGE2311,FR*SOD*E*SIGE*23*1*1*_,22,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-07-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE2312,FR*SOD*S*SIGE*23*1*_*_,SIGEIF - AVENUE DU MARECHAL JUIN - CARRIERES-SUR-SEINE,Voirie,AVENUE DU MARECHAL JUIN,78420,"[48.912132,2.177236]",2,FRSIGESIGE2312,FR*SOD*E*SIGE*23*1*2*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-07-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE2411,FR*SOD*S*SIGE*24*1*_*_,"SIGEIF - 1, PLACE OLIVIER MESSIAEN - FONTENAY-LE-FLEURY",Voirie,1 PLACE OLIVIER MESSIAEN,78330,"[48.808070,2.052120]",2,FRSIGESIGE2411,FR*SOD*E*SIGE*24*1*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE2412,FR*SOD*S*SIGE*24*1*_*_,"SIGEIF - 1, PLACE OLIVIER MESSIAEN - FONTENAY-LE-FLEURY",Voirie,1 PLACE OLIVIER MESSIAEN,78330,"[48.808070,2.052120]",2,FRSIGESIGE2412,FR*SOD*E*SIGE*24*1*2*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
